id|vocabulary_code|LABEL
NCI/C37968|NCI/C37968|UmlsVocabulary
OMIM/MTHU036844|OMIM/MTHU036844|UmlsVocabulary
HPO/HP:0000112|HPO/HP:0000112|UmlsVocabulary
LNC/LA10528-0|LNC/LA10528-0|UmlsVocabulary
LNC/LA17773-5|LNC/LA17773-5|UmlsVocabulary
MEDLINEPLUS/91|MEDLINEPLUS/91|UmlsVocabulary
MSH/D007674|MSH/D007674|UmlsVocabulary
NCI/C3149|NCI/C3149|UmlsVocabulary
NCI/C34843|NCI/C34843|UmlsVocabulary
OMIM/MTHU036995|OMIM/MTHU036995|UmlsVocabulary
OMIM/MTHU047531|OMIM/MTHU047531|UmlsVocabulary
OMIM/MTHU071520|OMIM/MTHU071520|UmlsVocabulary
ICD9CM/585.6|ICD9CM/585.6|UmlsVocabulary
LNC/LP146090-8|LNC/LP146090-8|UmlsVocabulary
MSH/D007676|MSH/D007676|UmlsVocabulary
NCI/C9438|NCI/C9438|UmlsVocabulary
OMIM/MTHU036383|OMIM/MTHU036383|UmlsVocabulary
OMIM/MTHU036597|OMIM/MTHU036597|UmlsVocabulary
OMIM/MTHU036763|OMIM/MTHU036763|UmlsVocabulary
OMIM/MTHU037363|OMIM/MTHU037363|UmlsVocabulary
OMIM/MTHU038572|OMIM/MTHU038572|UmlsVocabulary
OMIM/MTHU044662|OMIM/MTHU044662|UmlsVocabulary
HPO/HP:0000093|HPO/HP:0000093|UmlsVocabulary
ICD9CM/791.0|ICD9CM/791.0|UmlsVocabulary
LNC/LA17011-0|LNC/LA17011-0|UmlsVocabulary
LNC/LA18970-6|LNC/LA18970-6|UmlsVocabulary
MSH/D011507|MSH/D011507|UmlsVocabulary
MTH/U000386|MTH/U000386|UmlsVocabulary
NCI/C38012|NCI/C38012|UmlsVocabulary
OMIM/MTHU000013|OMIM/MTHU000013|UmlsVocabulary
MSH/D019485|MSH/D019485|UmlsVocabulary
NCI/C17274|NCI/C17274|UmlsVocabulary
MSH/D020097|MSH/D020097|UmlsVocabulary
NCI/C47636|NCI/C47636|UmlsVocabulary
RXNORM/19666|RXNORM/19666|UmlsVocabulary
VANDF/4024230|VANDF/4024230|UmlsVocabulary
MSH/C050927|MSH/C050927|UmlsVocabulary
MSH/C003321|MSH/C003321|UmlsVocabulary
NCI/C29461|NCI/C29461|UmlsVocabulary
LNC/LP75577-4|LNC/LP75577-4|UmlsVocabulary
LNC/MTHU013429|LNC/MTHU013429|UmlsVocabulary
NCI/C3676|NCI/C3676|UmlsVocabulary
LNC/LP73945-5|LNC/LP73945-5|UmlsVocabulary
LNC/MTHU008374|LNC/MTHU008374|UmlsVocabulary
HPO/HP:0002907|HPO/HP:0002907|UmlsVocabulary
ICD9CM/599.72|ICD9CM/599.72|UmlsVocabulary
OMIM/MTHU036802|OMIM/MTHU036802|UmlsVocabulary
OMIM/MTHU036828|OMIM/MTHU036828|UmlsVocabulary
HPO/HP:0002157|HPO/HP:0002157|UmlsVocabulary
MSH/D053099|MSH/D053099|UmlsVocabulary
OMIM/MTHU013356|OMIM/MTHU013356|UmlsVocabulary
MSH/C085377|MSH/C085377|UmlsVocabulary
NCI/C33988|NCI/C33988|UmlsVocabulary
MTH/U000070|MTH/U000070|UmlsVocabulary
NCI/C74760|NCI/C74760|UmlsVocabulary
HPO/HP:0100820|HPO/HP:0100820|UmlsVocabulary
NCI/C120887|NCI/C120887|UmlsVocabulary
OMIM/MTHU030623|OMIM/MTHU030623|UmlsVocabulary
NCI/C4115|NCI/C4115|UmlsVocabulary
NCI/C4333|NCI/C4333|UmlsVocabulary
HPO/HP:0012593|HPO/HP:0012593|UmlsVocabulary
NCI/C123066|NCI/C123066|UmlsVocabulary
ICD9CM/705.2|ICD9CM/705.2|UmlsVocabulary
MSH/D008788|MSH/D008788|UmlsVocabulary
NCI/C650|NCI/C650|UmlsVocabulary
MSH/C115082|MSH/C115082|UmlsVocabulary
NCI/C142152|NCI/C142152|UmlsVocabulary
MSH/C419397|MSH/C419397|UmlsVocabulary
LNC/LA7282-2|LNC/LA7282-2|UmlsVocabulary
NCI/C61045|NCI/C61045|UmlsVocabulary
MSH/C474283|MSH/C474283|UmlsVocabulary
HGNC/HGNC:1937|HGNC/HGNC:1937|UmlsVocabulary
NCI/C24296|NCI/C24296|UmlsVocabulary
OMIM/118491|OMIM/118491|UmlsVocabulary
HGNC/HGNC:3434|HGNC/HGNC:3434|UmlsVocabulary
NCI/C20555|NCI/C20555|UmlsVocabulary
OMIM/126340|OMIM/126340|UmlsVocabulary
HGNC/HGNC:6906|HGNC/HGNC:6906|UmlsVocabulary
NCI/C24587|NCI/C24587|UmlsVocabulary
OMIM/600038|OMIM/600038|UmlsVocabulary
HGNC/HGNC:6364|HGNC/HGNC:6364|UmlsVocabulary
NCI/C26585|NCI/C26585|UmlsVocabulary
OMIM/176820|OMIM/176820|UmlsVocabulary
HGNC/HGNC:1324|HGNC/HGNC:1324|UmlsVocabulary
NCI/C128859|NCI/C128859|UmlsVocabulary
OMIM/120820|OMIM/120820|UmlsVocabulary
HGNC/HGNC:6783|HGNC/HGNC:6783|UmlsVocabulary
NCI/C142150|NCI/C142150|UmlsVocabulary
OMIM/159460|OMIM/159460|UmlsVocabulary
HGNC/HGNC:7900|HGNC/HGNC:7900|UmlsVocabulary
NCI/C95859|NCI/C95859|UmlsVocabulary
OMIM/606793|OMIM/606793|UmlsVocabulary
HGNC/HGNC:9456|HGNC/HGNC:9456|UmlsVocabulary
LNC/LP62214-9|LNC/LP62214-9|UmlsVocabulary
NCI/C107571|NCI/C107571|UmlsVocabulary
OMIM/176880|OMIM/176880|UmlsVocabulary
HGNC/HGNC:16862|HGNC/HGNC:16862|UmlsVocabulary
OMIM/609527|OMIM/609527|UmlsVocabulary
HGNC/HGNC:19129|HGNC/HGNC:19129|UmlsVocabulary
NCI/C113276|NCI/C113276|UmlsVocabulary
OMIM/610936|OMIM/610936|UmlsVocabulary
NCI/C49721|NCI/C49721|UmlsVocabulary
NCI/C50981|NCI/C50981|UmlsVocabulary
OMIM/MTHU010368|OMIM/MTHU010368|UmlsVocabulary
HPO/HP:0003774|HPO/HP:0003774|UmlsVocabulary
LNC/LA27518-2|LNC/LA27518-2|UmlsVocabulary
LNC/LP128701-2|LNC/LP128701-2|UmlsVocabulary
LNC/MTHU040642|LNC/MTHU040642|UmlsVocabulary
NCI/C9439|NCI/C9439|UmlsVocabulary
OMIM/MTHU035722|OMIM/MTHU035722|UmlsVocabulary
OMIM/MTHU036803|OMIM/MTHU036803|UmlsVocabulary
LNC/LA20565-0|LNC/LA20565-0|UmlsVocabulary
NCI/C74768|NCI/C74768|UmlsVocabulary
NCI/C91877|NCI/C91877|UmlsVocabulary
NCI/C91879|NCI/C91879|UmlsVocabulary
NCI/C91880|NCI/C91880|UmlsVocabulary
NCI/C91885|NCI/C91885|UmlsVocabulary
LNC/LP156415-4|LNC/LP156415-4|UmlsVocabulary
OMIM/MTHU043422|OMIM/MTHU043422|UmlsVocabulary
LNC/LA15069-0|LNC/LA15069-0|UmlsVocabulary
LNC/LA15062-5|LNC/LA15062-5|UmlsVocabulary
LNC/LA16320-6|LNC/LA16320-6|UmlsVocabulary
HPO/HP:0011037|HPO/HP:0011037|UmlsVocabulary
NCI/C80522|NCI/C80522|UmlsVocabulary
NCI/C120081|NCI/C120081|UmlsVocabulary
OMIM/MTHU045815|OMIM/MTHU045815|UmlsVocabulary
LNC/LA21715-0|LNC/LA21715-0|UmlsVocabulary
LNC/LA21718-4|LNC/LA21718-4|UmlsVocabulary
LNC/LA24656-3|LNC/LA24656-3|UmlsVocabulary
NCI/C124829|NCI/C124829|UmlsVocabulary
OMIM/MTHU050732|OMIM/MTHU050732|UmlsVocabulary
LNC/LA20591-6|LNC/LA20591-6|UmlsVocabulary
NCI/C147093|NCI/C147093|UmlsVocabulary
LNC/LP267358-2|LNC/LP267358-2|UmlsVocabulary
LNC/MTHU058705|LNC/MTHU058705|UmlsVocabulary
LNC/LA19625-5|LNC/LA19625-5|UmlsVocabulary
NCI/C148638|NCI/C148638|UmlsVocabulary
NCI/C153522|NCI/C153522|UmlsVocabulary
OMIM/MTHU062360|OMIM/MTHU062360|UmlsVocabulary
OMIM/MTHU067805|OMIM/MTHU067805|UmlsVocabulary
OMIM/MTHU071540|OMIM/MTHU071540|UmlsVocabulary
MSH/D000020|MSH/D000020|UmlsVocabulary
MSH/D000386|MSH/D000386|UmlsVocabulary
HPO/HP:0030731|HPO/HP:0030731|UmlsVocabulary
LNC/LA15448-6|LNC/LA15448-6|UmlsVocabulary
MSH/D002277|MSH/D002277|UmlsVocabulary
NCI/C2916|NCI/C2916|UmlsVocabulary
NCI/C27643|NCI/C27643|UmlsVocabulary
OMIM/MTHU036556|OMIM/MTHU036556|UmlsVocabulary
HPO/HP:0012313|HPO/HP:0012313|UmlsVocabulary
NCI/C34671|NCI/C34671|UmlsVocabulary
OMIM/140600|OMIM/140600|UmlsVocabulary
OMIM/MTHU020332|OMIM/MTHU020332|UmlsVocabulary
HPO/HP:0003077|HPO/HP:0003077|UmlsVocabulary
LNC/LP266259-3|LNC/LP266259-3|UmlsVocabulary
LNC/MTHU058476|LNC/MTHU058476|UmlsVocabulary
MSH/D006949|MSH/D006949|UmlsVocabulary
NCI/C34707|NCI/C34707|UmlsVocabulary
OMIM/MTHU002043|OMIM/MTHU002043|UmlsVocabulary
ICD9CM/85.4|ICD9CM/85.4|UmlsVocabulary
MEDLINEPLUS/3752|MEDLINEPLUS/3752|UmlsVocabulary
MSH/D008408|MSH/D008408|UmlsVocabulary
NCI/C15277|NCI/C15277|UmlsVocabulary
ICD9CM/051.1|ICD9CM/051.1|UmlsVocabulary
ICD9CM/051.9|ICD9CM/051.9|UmlsVocabulary
MSH/D011213|MSH/D011213|UmlsVocabulary
HPO/HP:0001336|HPO/HP:0001336|UmlsVocabulary
ICD9CM/333.2|ICD9CM/333.2|UmlsVocabulary
LNC/LA24801-5|LNC/LA24801-5|UmlsVocabulary
MSH/D009207|MSH/D009207|UmlsVocabulary
NCI/C116924|NCI/C116924|UmlsVocabulary
NCI/C34832|NCI/C34832|UmlsVocabulary
OMIM/MTHU036363|OMIM/MTHU036363|UmlsVocabulary
OMIM/MTHU037370|OMIM/MTHU037370|UmlsVocabulary
HPO/HP:0002758|HPO/HP:0002758|UmlsVocabulary
ICD9CM/715.9|ICD9CM/715.9|UmlsVocabulary
LNC/LA17768-5|LNC/LA17768-5|UmlsVocabulary
MEDLINEPLUS/1250|MEDLINEPLUS/1250|UmlsVocabulary
NCI/C3293|NCI/C3293|UmlsVocabulary
OMIM/MTHU005547|OMIM/MTHU005547|UmlsVocabulary
OMIM/MTHU005594|OMIM/MTHU005594|UmlsVocabulary
OMIM/MTHU007552|OMIM/MTHU007552|UmlsVocabulary
OMIM/MTHU073359|OMIM/MTHU073359|UmlsVocabulary
MSH/D011488|MSH/D011488|UmlsVocabulary
LNC/LP31697-3|LNC/LP31697-3|UmlsVocabulary
MEDLINEPLUS/5385|MEDLINEPLUS/5385|UmlsVocabulary
MSH/D014810|MSH/D014810|UmlsVocabulary
NCI/C74960|NCI/C74960|UmlsVocabulary
NCI/C942|NCI/C942|UmlsVocabulary
RXNORM/11256|RXNORM/11256|UmlsVocabulary
VANDF/4017656|VANDF/4017656|UmlsVocabulary
ICD9CM/87.74|ICD9CM/87.74|UmlsVocabulary
NCI/C28654|NCI/C28654|UmlsVocabulary
FMA/326463|FMA/326463|UmlsVocabulary
FMA/66769|FMA/66769|UmlsVocabulary
LNC/LA12891-0|LNC/LA12891-0|UmlsVocabulary
LNC/LP70260-2|LNC/LP70260-2|UmlsVocabulary
LNC/MTHU027141|LNC/MTHU027141|UmlsVocabulary
NCI/C12849|NCI/C12849|UmlsVocabulary
LNC/LA10469-7|LNC/LA10469-7|UmlsVocabulary
MSH/D018804|MSH/D018804|UmlsVocabulary
NCI/C84747|NCI/C84747|UmlsVocabulary
NCI/C3370|NCI/C3370|UmlsVocabulary
LNC/LP19443-8|LNC/LP19443-8|UmlsVocabulary
LNC/MTHU009175|LNC/MTHU009175|UmlsVocabulary
NCI/C98744|NCI/C98744|UmlsVocabulary
LNC/LP263813-0|LNC/LP263813-0|UmlsVocabulary
NCI/C45754|NCI/C45754|UmlsVocabulary
HGNC/HGNC:1318|HGNC/HGNC:1318|UmlsVocabulary
NCI/C21521|NCI/C21521|UmlsVocabulary
OMIM/120700|OMIM/120700|UmlsVocabulary
HPO/HP:0001984|HPO/HP:0001984|UmlsVocabulary
OMIM/MTHU014429|OMIM/MTHU014429|UmlsVocabulary
NCI/C54087|NCI/C54087|UmlsVocabulary
MSH/C038245|MSH/C038245|UmlsVocabulary
NCI/C21527|NCI/C21527|UmlsVocabulary
LNC/LP72917-5|LNC/LP72917-5|UmlsVocabulary
LNC/MTHU020032|LNC/MTHU020032|UmlsVocabulary
HPO/HP:0002038|HPO/HP:0002038|UmlsVocabulary
OMIM/MTHU007049|OMIM/MTHU007049|UmlsVocabulary
MSH/C535382|MSH/C535382|UmlsVocabulary
OMIM/208085|OMIM/208085|UmlsVocabulary
OMIM/608552|OMIM/608552|UmlsVocabulary
VANDF/4021718|VANDF/4021718|UmlsVocabulary
LNC/LA18382-4|LNC/LA18382-4|UmlsVocabulary
NCI/C114685|NCI/C114685|UmlsVocabulary
LNC/LP201650-1|LNC/LP201650-1|UmlsVocabulary
LNC/MTHU051558|LNC/MTHU051558|UmlsVocabulary
LNC/LP31701-3|LNC/LP31701-3|UmlsVocabulary
NCI/C510|NCI/C510|UmlsVocabulary
RXNORM/4511|RXNORM/4511|UmlsVocabulary
VANDF/4017507|VANDF/4017507|UmlsVocabulary
LNC/LP16219-5|LNC/LP16219-5|UmlsVocabulary
LNC/MTHU003222|LNC/MTHU003222|UmlsVocabulary
MSH/D009538|MSH/D009538|UmlsVocabulary
NCI/C691|NCI/C691|UmlsVocabulary
RXNORM/7407|RXNORM/7407|UmlsVocabulary
VANDF/4020286|VANDF/4020286|UmlsVocabulary
MSH/D000091743|MSH/D000091743|UmlsVocabulary
LNC/LP146505-5|LNC/LP146505-5|UmlsVocabulary
LNC/MTHU043618|LNC/MTHU043618|UmlsVocabulary
LNC/LP185390-4|LNC/LP185390-4|UmlsVocabulary
LNC/MTHU048137|LNC/MTHU048137|UmlsVocabulary
LNC/LA28316-0|LNC/LA28316-0|UmlsVocabulary
LNC/LP15333-5|LNC/LP15333-5|UmlsVocabulary
LNC/LP31977-9|LNC/LP31977-9|UmlsVocabulary
LNC/MTHU006766|LNC/MTHU006766|UmlsVocabulary
MSH/D000410|MSH/D000410|UmlsVocabulary
MTH/U000328|MTH/U000328|UmlsVocabulary
MTH/U000330|MTH/U000330|UmlsVocabulary
NCI/C25293|NCI/C25293|UmlsVocabulary
HPO/HP:0033375|HPO/HP:0033375|UmlsVocabulary
ICD9CM/500|ICD9CM/500|UmlsVocabulary
MSH/D055008|MSH/D055008|UmlsVocabulary
NCI/C34390|NCI/C34390|UmlsVocabulary
NCI/C55816|NCI/C55816|UmlsVocabulary
HPO/HP:0001541|HPO/HP:0001541|UmlsVocabulary
ICD9CM/789.5|ICD9CM/789.5|UmlsVocabulary
LNC/LA17637-2|LNC/LA17637-2|UmlsVocabulary
LNC/LP428335-6|LNC/LP428335-6|UmlsVocabulary
MSH/D001201|MSH/D001201|UmlsVocabulary
NCI/C2885|NCI/C2885|UmlsVocabulary
OMIM/MTHU037219|OMIM/MTHU037219|UmlsVocabulary
ICD9CM/250.4|ICD9CM/250.4|UmlsVocabulary
LNC/LA10570-2|LNC/LA10570-2|UmlsVocabulary
MEDLINEPLUS/1559|MEDLINEPLUS/1559|UmlsVocabulary
MSH/D003928|MSH/D003928|UmlsVocabulary
NCI/C84417|NCI/C84417|UmlsVocabulary
LNC/LP6247-3|LNC/LP6247-3|UmlsVocabulary
MSH/D004586|MSH/D004586|UmlsVocabulary
NCI/C16536|NCI/C16536|UmlsVocabulary
HPO/HP:0000421|HPO/HP:0000421|UmlsVocabulary
ICD9CM/784.7|ICD9CM/784.7|UmlsVocabulary
MSH/D004844|MSH/D004844|UmlsVocabulary
NCI/C26766|NCI/C26766|UmlsVocabulary
OMIM/MTHU036809|OMIM/MTHU036809|UmlsVocabulary
LNC/LP15568-6|LNC/LP15568-6|UmlsVocabulary
LNC/MTHU004940|LNC/MTHU004940|UmlsVocabulary
MSH/D005293|MSH/D005293|UmlsVocabulary
MTH/U001922|MTH/U001922|UmlsVocabulary
NCI/C16577|NCI/C16577|UmlsVocabulary
ICD9CM/572.4|ICD9CM/572.4|UmlsVocabulary
MSH/D006530|MSH/D006530|UmlsVocabulary
NCI/C113400|NCI/C113400|UmlsVocabulary
ICD9CM/085.0|ICD9CM/085.0|UmlsVocabulary
MEDLINEPLUS/3748|MEDLINEPLUS/3748|UmlsVocabulary
MSH/D007898|MSH/D007898|UmlsVocabulary
NCI/C34771|NCI/C34771|UmlsVocabulary
HPO/HP:0009741|HPO/HP:0009741|UmlsVocabulary
ICD9CM/587|ICD9CM/587|UmlsVocabulary
MSH/D009400|MSH/D009400|UmlsVocabulary
OMIM/MTHU036895|OMIM/MTHU036895|UmlsVocabulary
HPO/HP:0002202|HPO/HP:0002202|UmlsVocabulary
ICD9CM/511.9|ICD9CM/511.9|UmlsVocabulary
MSH/D010996|MSH/D010996|UmlsVocabulary
NCI/C3331|NCI/C3331|UmlsVocabulary
OMIM/MTHU012482|OMIM/MTHU012482|UmlsVocabulary
OMIM/MTHU012521|OMIM/MTHU012521|UmlsVocabulary
HPO/HP:0033608|HPO/HP:0033608|UmlsVocabulary
MTH/630|MTH/630|UmlsVocabulary
NCI/C122407|NCI/C122407|UmlsVocabulary
LNC/LP15922-5|LNC/LP15922-5|UmlsVocabulary
LNC/MTHU003701|LNC/MTHU003701|UmlsVocabulary
MSH/D014284|MSH/D014284|UmlsVocabulary
MTH/U000360|MTH/U000360|UmlsVocabulary
NCI/C2303|NCI/C2303|UmlsVocabulary
NCI/C907|NCI/C907|UmlsVocabulary
RXNORM/10814|RXNORM/10814|UmlsVocabulary
VANDF/4022167|VANDF/4022167|UmlsVocabulary
ICD9CM/020.2|ICD9CM/020.2|UmlsVocabulary
MSH/D010930|MSH/D010930|UmlsVocabulary
ICD9CM/111.3|ICD9CM/111.3|UmlsVocabulary
MSH/D010854|MSH/D010854|UmlsVocabulary
MSH/D059349|MSH/D059349|UmlsVocabulary
MSH/C538420|MSH/C538420|UmlsVocabulary
HPO/HP:0010741|HPO/HP:0010741|UmlsVocabulary
OMIM/MTHU057649|OMIM/MTHU057649|UmlsVocabulary
OMIM/MTHU070762|OMIM/MTHU070762|UmlsVocabulary
LNC/LA12528-8|LNC/LA12528-8|UmlsVocabulary
LNC/LA21170-8|LNC/LA21170-8|UmlsVocabulary
MSH/D020176|MSH/D020176|UmlsVocabulary
NCI/C98641|NCI/C98641|UmlsVocabulary
OMIM/276700|OMIM/276700|UmlsVocabulary
OMIM/613871|OMIM/613871|UmlsVocabulary
NCI/C25747|NCI/C25747|UmlsVocabulary
LNC/LP6336-4|LNC/LP6336-4|UmlsVocabulary
MTH/U000058|MTH/U000058|UmlsVocabulary
NCI/C61034|NCI/C61034|UmlsVocabulary
LNC/LA30214-3|LNC/LA30214-3|UmlsVocabulary
NCI/C80306|NCI/C80306|UmlsVocabulary
OMIM/MTHU047655|OMIM/MTHU047655|UmlsVocabulary
OMIM/MTHU068046|OMIM/MTHU068046|UmlsVocabulary
NCI/C1753|NCI/C1753|UmlsVocabulary
MSH/D055613|MSH/D055613|UmlsVocabulary
NCI/C122408|NCI/C122408|UmlsVocabulary
HGNC/HGNC:10991|HGNC/HGNC:10991|UmlsVocabulary
NCI/C37300|NCI/C37300|UmlsVocabulary
OMIM/300150|OMIM/300150|UmlsVocabulary
NCI/C37301|NCI/C37301|UmlsVocabulary
ICD9CM/89.49|ICD9CM/89.49|UmlsVocabulary
NCI/C54536|NCI/C54536|UmlsVocabulary
NCI/C52295|NCI/C52295|UmlsVocabulary
NCI/C42745|NCI/C42745|UmlsVocabulary
MSH/C538655|MSH/C538655|UmlsVocabulary
NCI/C162398|NCI/C162398|UmlsVocabulary
OMIM/232200|OMIM/232200|UmlsVocabulary
OMIM/613742|OMIM/613742|UmlsVocabulary
LNC/LA14561-7|LNC/LA14561-7|UmlsVocabulary
LNC/LA21215-1|LNC/LA21215-1|UmlsVocabulary
LNC/LA16010-3|LNC/LA16010-3|UmlsVocabulary
LNC/LA10397-0|LNC/LA10397-0|UmlsVocabulary
NCI/C128231|NCI/C128231|UmlsVocabulary
NCI/C133813|NCI/C133813|UmlsVocabulary
LNC/LP262512-9|LNC/LP262512-9|UmlsVocabulary
LNC/MTHU057606|LNC/MTHU057606|UmlsVocabulary
OMIM/MTHU059213|OMIM/MTHU059213|UmlsVocabulary
NCI/C153126|NCI/C153126|UmlsVocabulary
LNC/LP411863-6|LNC/LP411863-6|UmlsVocabulary
LNC/MTHU063523|LNC/MTHU063523|UmlsVocabulary
LNC/LP411864-4|LNC/LP411864-4|UmlsVocabulary
LNC/MTHU063524|LNC/MTHU063524|UmlsVocabulary
NCI/C173129|NCI/C173129|UmlsVocabulary
FMA/14650|FMA/14650|UmlsVocabulary
MSH/D009852|MSH/D009852|UmlsVocabulary
NCI/C33209|NCI/C33209|UmlsVocabulary
ICD9CM/54.98|ICD9CM/54.98|UmlsVocabulary
LNC/LA10059-6|LNC/LA10059-6|UmlsVocabulary
LNC/LA30289-5|LNC/LA30289-5|UmlsVocabulary
LNC/LP149602-7|LNC/LP149602-7|UmlsVocabulary
MSH/D010530|MSH/D010530|UmlsVocabulary
NCI/C15297|NCI/C15297|UmlsVocabulary
FMA/20375|FMA/20375|UmlsVocabulary
LNC/LP208104-2|LNC/LP208104-2|UmlsVocabulary
LNC/MTHU051700|LNC/MTHU051700|UmlsVocabulary
NCI/C151398|NCI/C151398|UmlsVocabulary
LNC/LA18723-9|LNC/LA18723-9|UmlsVocabulary
LNC/LA25037-5|LNC/LA25037-5|UmlsVocabulary
LNC/LP208105-9|LNC/LP208105-9|UmlsVocabulary
NCI/C124640|NCI/C124640|UmlsVocabulary
FMA/14704|FMA/14704|UmlsVocabulary
LNC/LP36547-5|LNC/LP36547-5|UmlsVocabulary
LNC/MTHU019696|LNC/MTHU019696|UmlsVocabulary
MSH/D010529|MSH/D010529|UmlsVocabulary
NCI/C12769|NCI/C12769|UmlsVocabulary
NCI/C122618|NCI/C122618|UmlsVocabulary
LNC/LA18002-8|LNC/LA18002-8|UmlsVocabulary
NCI/C160865|NCI/C160865|UmlsVocabulary
FMA/59011|FMA/59011|UmlsVocabulary
LNC/LP30450-8|LNC/LP30450-8|UmlsVocabulary
LNC/MTHU009301|LNC/MTHU009301|UmlsVocabulary
MSH/D003228|MSH/D003228|UmlsVocabulary
MTH/U001825|MTH/U001825|UmlsVocabulary
NCI/C12341|NCI/C12341|UmlsVocabulary
MSH/D009330|MSH/D009330|UmlsVocabulary
NCI/C16738|NCI/C16738|UmlsVocabulary
VANDF/4027176|VANDF/4027176|UmlsVocabulary
HPO/HP:0025289|HPO/HP:0025289|UmlsVocabulary
NCI/C40989|NCI/C40989|UmlsVocabulary
OMIM/MTHU033335|OMIM/MTHU033335|UmlsVocabulary
LNC/9187-6|LNC/9187-6|UmlsVocabulary
NCI/C398|NCI/C398|UmlsVocabulary
RXNORM/203494|RXNORM/203494|UmlsVocabulary
MSH/C120662|MSH/C120662|UmlsVocabulary
NCI/C47429|NCI/C47429|UmlsVocabulary
RXNORM/219236|RXNORM/219236|UmlsVocabulary
MSH/C412545|MSH/C412545|UmlsVocabulary
MSH/D000068718|MSH/D000068718|UmlsVocabulary
NCI/C61933|NCI/C61933|UmlsVocabulary
RXNORM/320864|RXNORM/320864|UmlsVocabulary
NCI/C64793|NCI/C64793|UmlsVocabulary
NCI/C100092|NCI/C100092|UmlsVocabulary
LNC/LA25046-6|LNC/LA25046-6|UmlsVocabulary
LNC/LP393397-7|LNC/LP393397-7|UmlsVocabulary
LNC/LP393442-1|LNC/LP393442-1|UmlsVocabulary
LNC/LP392736-7|LNC/LP392736-7|UmlsVocabulary
LNC/LP392740-9|LNC/LP392740-9|UmlsVocabulary
LNC/LP393263-1|LNC/LP393263-1|UmlsVocabulary
NCI/C161941|NCI/C161941|UmlsVocabulary
LNC/LP418778-9|LNC/LP418778-9|UmlsVocabulary
LNC/MTHU064615|LNC/MTHU064615|UmlsVocabulary
OMIM/MTHU039854|OMIM/MTHU039854|UmlsVocabulary
LNC/LA3661-1|LNC/LA3661-1|UmlsVocabulary
LNC/LA6384-7|LNC/LA6384-7|UmlsVocabulary
NCI/C28054|NCI/C28054|UmlsVocabulary
LNC/LA3657-9|LNC/LA3657-9|UmlsVocabulary
LNC/LA6385-4|LNC/LA6385-4|UmlsVocabulary
NCI/C27970|NCI/C27970|UmlsVocabulary
HPO/HP:0012622|HPO/HP:0012622|UmlsVocabulary
ICD9CM/585|ICD9CM/585|UmlsVocabulary
ICD9CM/585.9|ICD9CM/585.9|UmlsVocabulary
LNC/LA20357-2|LNC/LA20357-2|UmlsVocabulary
MEDLINEPLUS/5987|MEDLINEPLUS/5987|UmlsVocabulary
MSH/D051436|MSH/D051436|UmlsVocabulary
NCI/C80078|NCI/C80078|UmlsVocabulary
OMIM/MTHU023442|OMIM/MTHU023442|UmlsVocabulary
OMIM/MTHU055845|OMIM/MTHU055845|UmlsVocabulary
LNC/LA21847-1|LNC/LA21847-1|UmlsVocabulary
MSH/D007165|MSH/D007165|UmlsVocabulary
MTH/U003302|MTH/U003302|UmlsVocabulary
NCI/C15261|NCI/C15261|UmlsVocabulary
MSH/D009392|MSH/D009392|UmlsVocabulary
NCI/C15284|NCI/C15284|UmlsVocabulary
FMA/16483|FMA/16483|UmlsVocabulary
ICD9CM/55.02|ICD9CM/55.02|UmlsVocabulary
NCI/C94443|NCI/C94443|UmlsVocabulary
FMA/15081|FMA/15081|UmlsVocabulary
FMA/321574|FMA/321574|UmlsVocabulary
NCI/C75444|NCI/C75444|UmlsVocabulary
FMA/5906|FMA/5906|UmlsVocabulary
LNC/LP206634-0|LNC/LP206634-0|UmlsVocabulary
MSH/D001917|MSH/D001917|UmlsVocabulary
NCI/C12682|NCI/C12682|UmlsVocabulary
LNC/LP15380-6|LNC/LP15380-6|UmlsVocabulary
LNC/MTHU004599|LNC/MTHU004599|UmlsVocabulary
RXNORM/2551|RXNORM/2551|UmlsVocabulary
VANDF/4019307|VANDF/4019307|UmlsVocabulary
HPO/HP:0001944|HPO/HP:0001944|UmlsVocabulary
ICD9CM/276.51|ICD9CM/276.51|UmlsVocabulary
LNC/LA27897-0|LNC/LA27897-0|UmlsVocabulary
LNC/LP74708-6|LNC/LP74708-6|UmlsVocabulary
LNC/MTHU020843|LNC/MTHU020843|UmlsVocabulary
MEDLINEPLUS/6051|MEDLINEPLUS/6051|UmlsVocabulary
MSH/D003681|MSH/D003681|UmlsVocabulary
NCI/C26740|NCI/C26740|UmlsVocabulary
OMIM/MTHU000177|OMIM/MTHU000177|UmlsVocabulary
ICD9CM/788.4|ICD9CM/788.4|UmlsVocabulary
MSH/D015390|MSH/D015390|UmlsVocabulary
HPO/HP:0002020|HPO/HP:0002020|UmlsVocabulary
ICD9CM/530.81|ICD9CM/530.81|UmlsVocabulary
MEDLINEPLUS/512|MEDLINEPLUS/512|UmlsVocabulary
MSH/D005764|MSH/D005764|UmlsVocabulary
NCI/C26781|NCI/C26781|UmlsVocabulary
OMIM/MTHU001906|OMIM/MTHU001906|UmlsVocabulary
OMIM/MTHU002522|OMIM/MTHU002522|UmlsVocabulary
OMIM/MTHU053941|OMIM/MTHU053941|UmlsVocabulary
