id|entity_id|LABEL|preferred_term
UMLS/C5392081|UMLS/C5392081|UmlsEntity|Open Field Test
UMLS/C5441683|UMLS/C5441683|UmlsEntity|PRL protein, human
UMLS/C0010468|UMLS/C0010468|UmlsEntity|Curettage procedure
UMLS/C0038280|UMLS/C0038280|UmlsEntity|Sterilization for infection control
UMLS/C0056447|UMLS/C0056447|UmlsEntity|CP protocol
UMLS/C0171992|UMLS/C0171992|UmlsEntity|Kerr Pulp Canal Sealer
UMLS/C0175727|UMLS/C0175727|UmlsEntity|Stimulator
UMLS/C0180979|UMLS/C0180979|UmlsEntity|Frame (physical object)
UMLS/C0196577|UMLS/C0196577|UmlsEntity|Decompression of tarsal tunnel
UMLS/C0198644|UMLS/C0198644|UmlsEntity|Creation of cutaneoperitoneal fistula
UMLS/C0228067|UMLS/C0228067|UmlsEntity|Infratentorial brain structure
UMLS/C0430701|UMLS/C0430701|UmlsEntity|Esophageal pH Monitoring
UMLS/C0458024|UMLS/C0458024|UmlsEntity|Cutting toenails (procedure)
UMLS/C0860888|UMLS/C0860888|UmlsEntity|Tomography, Spiral Computed
UMLS/C1138232|UMLS/C1138232|UmlsEntity|RelyX ARC
UMLS/C1260969|UMLS/C1260969|UmlsEntity|Ring device
UMLS/C1261292|UMLS/C1261292|UmlsEntity|
UMLS/C1272603|UMLS/C1272603|UmlsEntity|Disposable trocar - 5 mm, device
UMLS/C1314073|UMLS/C1314073|UmlsEntity|Twist drill, burr hole, craniotomy, or craniectomy with stereotactic implantation of neurostimulator electrode array in subcortical site (eg, thalamus, globus pallidus, subthalamic nucleus, periventricular, periaqueductal gray), with use of intraoperative microelectrode recording; first array
UMLS/C1550631|UMLS/C1550631|UmlsEntity|Specimen Type - Electrode
UMLS/C1657858|UMLS/C1657858|UmlsEntity|Syringe Caps
UMLS/C1882368|UMLS/C1882368|UmlsEntity|Photon Correlation Spectroscopy
UMLS/C1882953|UMLS/C1882953|UmlsEntity|Ring Dosage Form
UMLS/C1956110|UMLS/C1956110|UmlsEntity|Cone-Beam Computed Tomography
UMLS/C1960560|UMLS/C1960560|UmlsEntity|Dystonic tremor
UMLS/C2334128|UMLS/C2334128|UmlsEntity|Layer of cervical fascia
UMLS/C2945665|UMLS/C2945665|UmlsEntity|Marcaine
UMLS/C3714774|UMLS/C3714774|UmlsEntity|Cap device
UMLS/C3890036|UMLS/C3890036|UmlsEntity|Periodontal Screening and Recording
UMLS/C4069029|UMLS/C4069029|UmlsEntity|Neuro: Deep brain stimulator implant
UMLS/C4280303|UMLS/C4280303|UmlsEntity|Dystonia tremor
UMLS/C0003857|UMLS/C0003857|UmlsEntity|Congenital arteriovenous malformation
UMLS/C0013931|UMLS/C0013931|UmlsEntity|Embolization, Therapeutic
UMLS/C0018786|UMLS/C0018786|UmlsEntity|Hearing Tests
UMLS/C0025281|UMLS/C0025281|UmlsEntity|Meniere Disease
UMLS/C0751418|UMLS/C0751418|UmlsEntity|Hemisensory Neglect
UMLS/C0917707|UMLS/C0917707|UmlsEntity|Cannulation
UMLS/C1843767|UMLS/C1843767|UmlsEntity|Hemisensory attacks
UMLS/C1860428|UMLS/C1860428|UmlsEntity|Vertigo, episodic
UMLS/C3841308|UMLS/C3841308|UmlsEntity|Attempted but unsuccessful - technical fail
UMLS/C0021933|UMLS/C0021933|UmlsEntity|Intussusception
UMLS/C0032290|UMLS/C0032290|UmlsEntity|Aspiration Pneumonia
UMLS/C0040590|UMLS/C0040590|UmlsEntity|Tracheostomy procedure
UMLS/C0085988|UMLS/C0085988|UmlsEntity|Cephalopelvic Disproportion
UMLS/C0152386|UMLS/C0152386|UmlsEntity|Cerebellar tonsil
UMLS/C0182934|UMLS/C0182934|UmlsEntity|Ambulatory Ventricular Function Monitor
UMLS/C0228482|UMLS/C0228482|UmlsEntity|Cerebellar vermis structure
UMLS/C0233221|UMLS/C0233221|UmlsEntity|Fetal descent
UMLS/C0349588|UMLS/C0349588|UmlsEntity|Short stature
UMLS/C0349707|UMLS/C0349707|UmlsEntity|Aspiration-action
UMLS/C0856975|UMLS/C0856975|UmlsEntity|Autistic behavior
UMLS/C1510586|UMLS/C1510586|UmlsEntity|Autism Spectrum Disorders
UMLS/C1704448|UMLS/C1704448|UmlsEntity|Ventral
UMLS/C1761609|UMLS/C1761609|UmlsEntity|Aspiration pneumonitis
UMLS/C1881251|UMLS/C1881251|UmlsEntity|Invagination of Medical Device Material
UMLS/C2712334|UMLS/C2712334|UmlsEntity|Actual Aspiration
UMLS/C4227387|UMLS/C4227387|UmlsEntity|Invagination of epidermis
UMLS/C4284820|UMLS/C4284820|UmlsEntity|odontoid
UMLS/C4699188|UMLS/C4699188|UmlsEntity|Ptosis surgery
UMLS/C0017626|UMLS/C0017626|UmlsEntity|Glial Fibrillary Acidic Protein
UMLS/C0228252|UMLS/C0228252|UmlsEntity|Uncus of hippocampus
UMLS/C0475270|UMLS/C0475270|UmlsEntity|G2 stage (tumor staging)
UMLS/C0566027|UMLS/C0566027|UmlsEntity|Verbal impairment
UMLS/C0919909|UMLS/C0919909|UmlsEntity|Tonic clonic movements
UMLS/C1136214|UMLS/C1136214|UmlsEntity|Anterior Temporal Lobectomy
UMLS/C1415042|UMLS/C1415042|UmlsEntity|GFAP gene
UMLS/C1522446|UMLS/C1522446|UmlsEntity|Disease Grade 2
UMLS/C1883547|UMLS/C1883547|UmlsEntity|WHO Central Nervous System Grade II
UMLS/C3281000|UMLS/C3281000|UmlsEntity|Hyperchloremic metabolic acidosis, mild, in some cases (HCO3 22.4 +/- 4.6 mM)
UMLS/C4284293|UMLS/C4284293|UmlsEntity|Simpson Grade 2
UMLS/C4742805|UMLS/C4742805|UmlsEntity|GFAP protein, human
UMLS/C0013132|UMLS/C0013132|UmlsEntity|Drooling
UMLS/C0017650|UMLS/C0017650|UmlsEntity|Globus Sensation
UMLS/C0020429|UMLS/C0020429|UmlsEntity|Hyperalgesia
UMLS/C0034665|UMLS/C0034665|UmlsEntity|ranitidine
UMLS/C0064302|UMLS/C0064302|UmlsEntity|Ketaset Plus
UMLS/C0102895|UMLS/C0102895|UmlsEntity|Amalgambond
UMLS/C0107343|UMLS/C0107343|UmlsEntity|BSS plus
UMLS/C0111333|UMLS/C0111333|UmlsEntity|cutrine-plus
UMLS/C0149671|UMLS/C0149671|UmlsEntity|Dribbling of urine
UMLS/C0205125|UMLS/C0205125|UmlsEntity|Deep (qualifier value)
UMLS/C0221055|UMLS/C0221055|UmlsEntity|Paramyotonia Congenita (disorder)
UMLS/C0242510|UMLS/C0242510|UmlsEntity|Drug usage
UMLS/C0277839|UMLS/C0277839|UmlsEntity|Hoffman's Reflex
UMLS/C0287022|UMLS/C0287022|UmlsEntity|Orthozyme CD5plus
UMLS/C0594040|UMLS/C0594040|UmlsEntity|Nasacort
UMLS/C0663448|UMLS/C0663448|UmlsEntity|Viagra
UMLS/C0699782|UMLS/C0699782|UmlsEntity|Manual muscle testing
UMLS/C0700153|UMLS/C0700153|UmlsEntity|Myotonus (finding)
UMLS/C0718706|UMLS/C0718706|UmlsEntity|Astelin
UMLS/C0875960|UMLS/C0875960|UmlsEntity|Androgel
UMLS/C1170736|UMLS/C1170736|UmlsEntity|Zetia
UMLS/C1174734|UMLS/C1174734|UmlsEntity|UroXatral
UMLS/C1629454|UMLS/C1629454|UmlsEntity|Actoplus Met
UMLS/C1838393|UMLS/C1838393|UmlsEntity|Stance ataxia
UMLS/C1872712|UMLS/C1872712|UmlsEntity|MRC AML 10 protocol
UMLS/C2608262|UMLS/C2608262|UmlsEntity|Lubricant Eye Drops
UMLS/C2772998|UMLS/C2772998|UmlsEntity|Fusarium sp. MRC 6742
UMLS/C2772999|UMLS/C2772999|UmlsEntity|Fusarium sp. MRC 6744
UMLS/C2773000|UMLS/C2773000|UmlsEntity|Fusarium sp. MRC 6745
UMLS/C2773001|UMLS/C2773001|UmlsEntity|Fusarium sp. MRC 6750
UMLS/C4048276|UMLS/C4048276|UmlsEntity|Invasive procedure
UMLS/C4284299|UMLS/C4284299|UmlsEntity|Simpson Grade 5
UMLS/C4746875|UMLS/C4746875|UmlsEntity|Narrowing of optic foramen
UMLS/C5453008|UMLS/C5453008|UmlsEntity|Central stenosis
UMLS/C0016693|UMLS/C0016693|UmlsEntity|Free Radicals
UMLS/C0038836|UMLS/C0038836|UmlsEntity|Superoxides
UMLS/C0039736|UMLS/C0039736|UmlsEntity|thalidomide
UMLS/C0051171|UMLS/C0051171|UmlsEntity|alkoxyl radical
UMLS/C0054739|UMLS/C0054739|UmlsEntity|carboxyl radical
UMLS/C0063146|UMLS/C0063146|UmlsEntity|Hydroxyl Radical
UMLS/C0334579|UMLS/C0334579|UmlsEntity|Anaplastic astrocytoma
UMLS/C0699581|UMLS/C0699581|UmlsEntity|Accutane
UMLS/C0876179|UMLS/C0876179|UmlsEntity|Temodar
UMLS/C3843330|UMLS/C3843330|UmlsEntity|Less than 21 days
UMLS/C4700103|UMLS/C4700103|UmlsEntity|Infant 8-28 days old
UMLS/C0000981|UMLS/C0000981|UmlsEntity|acetazolamide
UMLS/C0003079|UMLS/C0003079|UmlsEntity|Anisocoria
UMLS/C0003299|UMLS/C0003299|UmlsEntity|Antiepileptic Agents
UMLS/C0014556|UMLS/C0014556|UmlsEntity|Epilepsy, Temporal Lobe
UMLS/C0022346|UMLS/C0022346|UmlsEntity|Icterus
UMLS/C0078981|UMLS/C0078981|UmlsEntity|Arachnoid Cysts
UMLS/C0278029|UMLS/C0278029|UmlsEntity|Inequality in size of kidneys
UMLS/C0399518|UMLS/C0399518|UmlsEntity|Asymmetry of the mandible
UMLS/C0399519|UMLS/C0399519|UmlsEntity|Asymmetry of the maxilla
UMLS/C0424690|UMLS/C0424690|UmlsEntity|
UMLS/C0458352|UMLS/C0458352|UmlsEntity|Parasagittal plane
UMLS/C0700016|UMLS/C0700016|UmlsEntity|Mysoline
UMLS/C0700087|UMLS/C0700087|UmlsEntity|Tegretol
UMLS/C0700661|UMLS/C0700661|UmlsEntity|Depakene
UMLS/C1258104|UMLS/C1258104|UmlsEntity|Diffuse Scleroderma
UMLS/C1399128|UMLS/C1399128|UmlsEntity|Growth arrest lines
UMLS/C1555298|UMLS/C1555298|UmlsEntity|Added Concurrent Therapy
UMLS/C1855896|UMLS/C1855896|UmlsEntity|Bands of growth arrest
UMLS/C1859469|UMLS/C1859469|UmlsEntity|Arachnoidal cysts
UMLS/C2010848|UMLS/C2010848|UmlsEntity|jaundice
UMLS/C0020295|UMLS/C0020295|UmlsEntity|Hydronephrosis
UMLS/C0042034|UMLS/C0042034|UmlsEntity|Urination
UMLS/C0192863|UMLS/C0192863|UmlsEntity|Transverse Colectomy
UMLS/C0203408|UMLS/C0203408|UmlsEntity|Echography of kidney
UMLS/C4049789|UMLS/C4049789|UmlsEntity|Voiding pattern
UMLS/C4049790|UMLS/C4049790|UmlsEntity|Voiding pattern:Find:Pt:Genitourinary system:Nom
UMLS/C4263746|UMLS/C4263746|UmlsEntity|Voiding time
UMLS/C4697725|UMLS/C4697725|UmlsEntity|Hydronephrotic
UMLS/C0005683|UMLS/C0005683|UmlsEntity|Urinary Bladder Calculi (disorder)
UMLS/C0010702|UMLS/C0010702|UmlsEntity|Cystoscopy
UMLS/C0015359|UMLS/C0015359|UmlsEntity|Extracorporeal Shockwave Lithotripsy
UMLS/C0022650|UMLS/C0022650|UmlsEntity|Kidney Calculi
UMLS/C0036974|UMLS/C0036974|UmlsEntity|Shock
UMLS/C0038257|UMLS/C0038257|UmlsEntity|Stent, device
UMLS/C0078414|UMLS/C0078414|UmlsEntity|cisplatin/etoposide protocol
UMLS/C0149525|UMLS/C0149525|UmlsEntity|Calculus of prostate
UMLS/C0162301|UMLS/C0162301|UmlsEntity|Calculus in urethra
UMLS/C0194261|UMLS/C0194261|UmlsEntity|Ureteroscopy
UMLS/C0206099|UMLS/C0206099|UmlsEntity|Lithotripsy, Laser
UMLS/C0227680|UMLS/C0227680|UmlsEntity|Structure of ureteropelvic junction
UMLS/C0347180|UMLS/C0347180|UmlsEntity|Penile Intraepithelial Neoplasia
UMLS/C0392525|UMLS/C0392525|UmlsEntity|Nephrolithiasis
UMLS/C0401276|UMLS/C0401276|UmlsEntity|Diagnostic endoscopic examination of ureter
UMLS/C1321010|UMLS/C1321010|UmlsEntity|Retrograde urography without KUB
UMLS/C1880476|UMLS/C1880476|UmlsEntity|Etoposide-Platinol Regimen
UMLS/C2348535|UMLS/C2348535|UmlsEntity|Stenting
UMLS/C0001623|UMLS/C0001623|UmlsEntity|Adrenal gland hypofunction
UMLS/C0003504|UMLS/C0003504|UmlsEntity|Aortic Valve Insufficiency
UMLS/C0003834|UMLS/C0003834|UmlsEntity|Arterial Insufficiency
UMLS/C0004812|UMLS/C0004812|UmlsEntity|Basilar Artery Insufficiency
UMLS/C0007871|UMLS/C0007871|UmlsEntity|Uterine Cervical Incompetence
UMLS/C0012265|UMLS/C0012265|UmlsEntity|digoxin
UMLS/C0018824|UMLS/C0018824|UmlsEntity|Heart valve disease
UMLS/C0034642|UMLS/C0034642|UmlsEntity|Rales
UMLS/C0153194|UMLS/C0153194|UmlsEntity|Acute gonococcal seminal vesiculitis
UMLS/C0153205|UMLS/C0153205|UmlsEntity|Gonococcal seminal vesiculitis, chronic
UMLS/C0232262|UMLS/C0232262|UmlsEntity|Diastolic Murmurs
UMLS/C0240859|UMLS/C0240859|UmlsEntity|Basilar Rales
UMLS/C0262576|UMLS/C0262576|UmlsEntity|Nerve palsy
UMLS/C0266427|UMLS/C0266427|UmlsEntity|Testicular regression syndrome
UMLS/C0279049|UMLS/C0279049|UmlsEntity|Etoposide/Mitoxantrone Regimen
UMLS/C0280094|UMLS/C0280094|UmlsEntity|methotrexate/vinblastine protocol
UMLS/C0521317|UMLS/C0521317|UmlsEntity|Multiple gated acquisition scanning
UMLS/C0625683|UMLS/C0625683|UmlsEntity|Paris-LA
UMLS/C0699274|UMLS/C0699274|UmlsEntity|Ecotrin
UMLS/C0742608|UMLS/C0742608|UmlsEntity|Colon Hyperplastic Polyp
UMLS/C0850572|UMLS/C0850572|UmlsEntity|Adenomatous polyp of colon
UMLS/C1835130|UMLS/C1835130|UmlsEntity|Premature calcification of mitral annulus
UMLS/C1868071|UMLS/C1868071|UmlsEntity|Adenomatous colonic polyposis
UMLS/C2322699|UMLS/C2322699|UmlsEntity|T7 right anterolateral wall of left ventricle
UMLS/C2322710|UMLS/C2322710|UmlsEntity|T10 right lateral wall of left ventricle
UMLS/C2323587|UMLS/C2323587|UmlsEntity|T8 left anterolateral wall of left ventricle
UMLS/C2324022|UMLS/C2324022|UmlsEntity|T9 right anterolateral wall of left ventricle
UMLS/C2324517|UMLS/C2324517|UmlsEntity|T8 left anterior wall of left ventricle
UMLS/C3805539|UMLS/C3805539|UmlsEntity|Bradykinetic tongue
UMLS/C3814872|UMLS/C3814872|UmlsEntity|Junctional Tachycardia by ECG Finding
UMLS/C4023006|UMLS/C4023006|UmlsEntity|Juvenile colonic polyposis
UMLS/C4023010|UMLS/C4023010|UmlsEntity|Hyperplastic colonic polyposis
UMLS/C4025008|UMLS/C4025008|UmlsEntity|Reduced systolic function
UMLS/C4050499|UMLS/C4050499|UmlsEntity|Ejection time:Time:Pt:Heart.ventricle.left:Qn:NI-ICG
UMLS/C4069762|UMLS/C4069762|UmlsEntity|Ejection time:Time:Pt:Heart.ventricle.right:Qn:US.doppler
UMLS/C4554545|UMLS/C4554545|UmlsEntity|AV genotype
UMLS/C5394132|UMLS/C5394132|UmlsEntity|Poor systolic function
UMLS/C5399941|UMLS/C5399941|UmlsEntity|6
UMLS/C5425956|UMLS/C5425956|UmlsEntity|6+
UMLS/C5539666|UMLS/C5539666|UmlsEntity|Aortic annulus calcification
UMLS/C0029473|UMLS/C0029473|UmlsEntity|Ostomy
UMLS/C0041951|UMLS/C0041951|UmlsEntity|Ureter
UMLS/C0183518|UMLS/C0183518|UmlsEntity|Ureteric stent
UMLS/C0230180|UMLS/C0230180|UmlsEntity|Structure of left lower quadrant of abdomen
UMLS/C0279212|UMLS/C0279212|UmlsEntity|cisplatin/doxorubicin protocol
UMLS/C0439737|UMLS/C0439737|UmlsEntity|Left lower quadrant
UMLS/C0445022|UMLS/C0445022|UmlsEntity|Loop
UMLS/C4483893|UMLS/C4483893|UmlsEntity|Abdomen+Pelvis>Ureter
UMLS/C0010651|UMLS/C0010651|UmlsEntity|Cystectomy
UMLS/C0011330|UMLS/C0011330|UmlsEntity|Dental Calculus
UMLS/C0035078|UMLS/C0035078|UmlsEntity|Kidney Failure
UMLS/C0041952|UMLS/C0041952|UmlsEntity|Ureterolithiasis
UMLS/C3278126|UMLS/C3278126|UmlsEntity|Cerebral Cortical Thinning
UMLS/C4022917|UMLS/C4022917|UmlsEntity|Iodine contrast allergy
UMLS/C0009014|UMLS/C0009014|UmlsEntity|clonidine
UMLS/C0009170|UMLS/C0009170|UmlsEntity|cocaine
UMLS/C0009171|UMLS/C0009171|UmlsEntity|Cocaine Abuse
UMLS/C0011892|UMLS/C0011892|UmlsEntity|heroin
UMLS/C0013985|UMLS/C0013985|UmlsEntity|Emotional Disturbances
UMLS/C0018462|UMLS/C0018462|UmlsEntity|Habit Disturbances
UMLS/C0020223|UMLS/C0020223|UmlsEntity|hydralazine
UMLS/C0025345|UMLS/C0025345|UmlsEntity|Menstruation Disturbances
UMLS/C0038577|UMLS/C0038577|UmlsEntity|Substance Abuse Detection
UMLS/C0041199|UMLS/C0041199|UmlsEntity|Troponin
UMLS/C0043144|UMLS/C0043144|UmlsEntity|Wheezing
UMLS/C0152027|UMLS/C0152027|UmlsEntity|Sensory Disorders
UMLS/C0221131|UMLS/C0221131|UmlsEntity|Blood group antigen H
UMLS/C0239134|UMLS/C0239134|UmlsEntity|Productive Cough
UMLS/C0241705|UMLS/C0241705|UmlsEntity|Difficulty passing urine
UMLS/C0242508|UMLS/C0242508|UmlsEntity|Recreational Drugs
UMLS/C0340855|UMLS/C0340855|UmlsEntity|Syncope, Micturition
UMLS/C0442752|UMLS/C0442752|UmlsEntity|
UMLS/C1367673|UMLS/C1367673|UmlsEntity|MAP3K14 gene
UMLS/C1414862|UMLS/C1414862|UmlsEntity|FUT1 gene
UMLS/C1415081|UMLS/C1415081|UmlsEntity|GJB6 gene
UMLS/C1417808|UMLS/C1417808|UmlsEntity|NPPB gene
UMLS/C1565489|UMLS/C1565489|UmlsEntity|Renal Insufficiency
UMLS/C2700378|UMLS/C2700378|UmlsEntity|Ejection fraction (finding)
UMLS/C2735150|UMLS/C2735150|UmlsEntity|Mixed venous oxygen saturation monitoring:Cmplx:-:^Patient:Set
UMLS/C2745965|UMLS/C2745965|UmlsEntity|Emergencies [Disease/Finding]
UMLS/C2982014|UMLS/C2982014|UmlsEntity|NPPB wt Allele
UMLS/C3840922|UMLS/C3840922|UmlsEntity|40-49
UMLS/C3842085|UMLS/C3842085|UmlsEntity|7 mm
UMLS/C3842994|UMLS/C3842994|UmlsEntity|(1.2-2.7)
UMLS/C3843260|UMLS/C3843260|UmlsEntity|Line 7
UMLS/C3843321|UMLS/C3843321|UmlsEntity|40 - 44
UMLS/C3843387|UMLS/C3843387|UmlsEntity|26-30
UMLS/C3845173|UMLS/C3845173|UmlsEntity|7 ulcers
UMLS/C3897624|UMLS/C3897624|UmlsEntity|Severity of Symptom Score 7
UMLS/C4012383|UMLS/C4012383|UmlsEntity|Acute and chronic dermal inflammation
UMLS/C0025261|UMLS/C0025261|UmlsEntity|Memory Disorders
UMLS/C0234133|UMLS/C0234133|UmlsEntity|Extrapyramidal sign
UMLS/C0576697|UMLS/C0576697|UmlsEntity|Graphesthesia impaired (finding)
UMLS/C0599503|UMLS/C0599503|UmlsEntity|Sulfonamide Anti-Infective Agents
UMLS/C0700327|UMLS/C0700327|UmlsEntity|Memory observations
UMLS/C0729377|UMLS/C0729377|UmlsEntity|Memory Training
UMLS/C0846596|UMLS/C0846596|UmlsEntity|Fluency Assessment
UMLS/C1843862|UMLS/C1843862|UmlsEntity|Memory difficulties
UMLS/C1850077|UMLS/C1850077|UmlsEntity|Supranuclear Palsy, Progressive, 1, Atypical
UMLS/C2459970|UMLS/C2459970|UmlsEntity|Fluency Treatment
UMLS/C2745994|UMLS/C2745994|UmlsEntity|Iodine uptake decreased
UMLS/C3349407|UMLS/C3349407|UmlsEntity|Ascomycota sp. C.Ino 17
UMLS/C3349408|UMLS/C3349408|UmlsEntity|Aspergillus sp. C.Ino 14
UMLS/C3553690|UMLS/C3553690|UmlsEntity|Normal intellectual function
UMLS/C3641247|UMLS/C3641247|UmlsEntity|FDG-Positron Emission Tomography
UMLS/C4227342|UMLS/C4227342|UmlsEntity|Constructive apraxia
UMLS/C4280314|UMLS/C4280314|UmlsEntity|Jaw joint grating sound
UMLS/C4314081|UMLS/C4314081|UmlsEntity|Microcephaly, progressive (up to -7.9 SD)
UMLS/C0011377|UMLS/C0011377|UmlsEntity|Dental Instruments
UMLS/C0013303|UMLS/C0013303|UmlsEntity|Duodenum
UMLS/C0015376|UMLS/C0015376|UmlsEntity|Extravasation
UMLS/C0015379|UMLS/C0015379|UmlsEntity|Extravasation of Diagnostic and Therapeutic Materials
UMLS/C0017004|UMLS/C0017004|UmlsEntity|Gamma Cameras
UMLS/C0022651|UMLS/C0022651|UmlsEntity|Structure of calyx
UMLS/C0031153|UMLS/C0031153|UmlsEntity|Peritoneum
UMLS/C0032857|UMLS/C0032857|UmlsEntity|povidone-iodine
UMLS/C0035065|UMLS/C0035065|UmlsEntity|Structure of renal artery
UMLS/C0035359|UMLS/C0035359|UmlsEntity|Retroperitoneal Space
UMLS/C0038928|UMLS/C0038928|UmlsEntity|Surgical Instruments
UMLS/C0040674|UMLS/C0040674|UmlsEntity|Transposition procedure
UMLS/C0162428|UMLS/C0162428|UmlsEntity|Nephrolithotomy, Percutaneous
UMLS/C0175645|UMLS/C0175645|UmlsEntity|Heel Device
UMLS/C0175723|UMLS/C0175723|UmlsEntity|Bands
UMLS/C0183177|UMLS/C0183177|UmlsEntity|scoop instrument
UMLS/C0183362|UMLS/C0183362|UmlsEntity|Snare instrument
UMLS/C0191943|UMLS/C0191943|UmlsEntity|Transposition of nipple
UMLS/C0194063|UMLS/C0194063|UmlsEntity|Pyelotomy
UMLS/C0197270|UMLS/C0197270|UmlsEntity|Transposition of pterygium
UMLS/C0227616|UMLS/C0227616|UmlsEntity|Fibrous capsule of kidney
UMLS/C0227637|UMLS/C0227637|UmlsEntity|Structure of perirenal fascia
UMLS/C0227666|UMLS/C0227666|UmlsEntity|Renal pelvis
UMLS/C0227675|UMLS/C0227675|UmlsEntity|Structure of major calyx
UMLS/C0227676|UMLS/C0227676|UmlsEntity|Structure of minor calyx
UMLS/C0319985|UMLS/C0319985|UmlsEntity|Penicillium griseofulvum
UMLS/C0381197|UMLS/C0381197|UmlsEntity|Monocryl
UMLS/C0442034|UMLS/C0442034|UmlsEntity|peritoneal
UMLS/C0677554|UMLS/C0677554|UmlsEntity|Anastomosis - action
UMLS/C0836916|UMLS/C0836916|UmlsEntity|Abdominal wall structure
UMLS/C0883988|UMLS/C0883988|UmlsEntity|Abdomen>Retroperitoneum
UMLS/C0933408|UMLS/C0933408|UmlsEntity|Surface of major calyx
UMLS/C0935727|UMLS/C0935727|UmlsEntity|Injection Port
UMLS/C1269700|UMLS/C1269700|UmlsEntity|Dilatation of calyx
UMLS/C1275732|UMLS/C1275732|UmlsEntity|Implantable venous access port
UMLS/C1449835|UMLS/C1449835|UmlsEntity|Intermittent Pneumatic Compression Devices
UMLS/C1473903|UMLS/C1473903|UmlsEntity|Tricladium patulum
UMLS/C1530215|UMLS/C1530215|UmlsEntity|DERMABOND
UMLS/C1709900|UMLS/C1709900|UmlsEntity|Renal Pelvis and Ureter
UMLS/C1819098|UMLS/C1819098|UmlsEntity|MITE transposition
UMLS/C1851303|UMLS/C1851303|UmlsEntity|Abnormal renal collecting system morphology
UMLS/C1858565|UMLS/C1858565|UmlsEntity|Duplicated collecting system
UMLS/C1875452|UMLS/C1875452|UmlsEntity|LOOP OSTOMY ROD
UMLS/C1875853|UMLS/C1875853|UmlsEntity|VALVE PORT
UMLS/C2349254|UMLS/C2349254|UmlsEntity|Robotic assisted procedures
UMLS/C2697883|UMLS/C2697883|UmlsEntity|Laparoscopic Port
UMLS/C2953455|UMLS/C2953455|UmlsEntity|Renal collecting system
UMLS/C2986799|UMLS/C2986799|UmlsEntity|Pinhole Camera
UMLS/C3272316|UMLS/C3272316|UmlsEntity|Cardiac Stent Placement
UMLS/C3494350|UMLS/C3494350|UmlsEntity|Port Catheters
UMLS/C3850136|UMLS/C3850136|UmlsEntity|Robotic Surgical Procedures
UMLS/C3897694|UMLS/C3897694|UmlsEntity|Robotic-Assisted Imaging
UMLS/C4035142|UMLS/C4035142|UmlsEntity|1 - Excellent
UMLS/C4035807|UMLS/C4035807|UmlsEntity|2 - Excellent
UMLS/C4046099|UMLS/C4046099|UmlsEntity|Robotic Exoskeleton
UMLS/C4266641|UMLS/C4266641|UmlsEntity|Abdomen>Renal artery
UMLS/C4482223|UMLS/C4482223|UmlsEntity|Abdomen>Peritoneum
UMLS/C4528581|UMLS/C4528581|UmlsEntity|Endobronchial Stent Placement
UMLS/C4611456|UMLS/C4611456|UmlsEntity|Harzia patula
UMLS/C4722275|UMLS/C4722275|UmlsEntity|Robot-Assisted Esophagectomy
UMLS/C5420317|UMLS/C5420317|UmlsEntity|Robot-assisted Nipple Sparing Mastectomy
UMLS/C5434917|UMLS/C5434917|UmlsEntity|Morchella patula
UMLS/C5448664|UMLS/C5448664|UmlsEntity|LARYNGEAL GUIDEWIRE,PROVOX #7215
UMLS/C5526373|UMLS/C5526373|UmlsEntity|Patulas virus
UMLS/C0005739|UMLS/C0005739|UmlsEntity|bleomycin sulfate
UMLS/C0006726|UMLS/C0006726|UmlsEntity|Calcium, Dietary
UMLS/C0017925|UMLS/C0017925|UmlsEntity|Glycogen Storage Disease Type VI
UMLS/C0024467|UMLS/C0024467|UmlsEntity|magnesium
UMLS/C0042683|UMLS/C0042683|UmlsEntity|vindesine sulfate
UMLS/C0042849|UMLS/C0042849|UmlsEntity|vitamin B complex
UMLS/C0077304|UMLS/C0077304|UmlsEntity|trisulfapyrimidine
UMLS/C0085762|UMLS/C0085762|UmlsEntity|Alcohol abuse
UMLS/C0150173|UMLS/C0150173|UmlsEntity|Cognitive Restructuring
UMLS/C0232483|UMLS/C0232483|UmlsEntity|Reflux
UMLS/C0237276|UMLS/C0237276|UmlsEntity|Cognition - other
UMLS/C0277787|UMLS/C0277787|UmlsEntity|Social stigmata
UMLS/C0487782|UMLS/C0487782|UmlsEntity|Ambien
UMLS/C0577850|UMLS/C0577850|UmlsEntity|Absent peripheral pulses
UMLS/C0606076|UMLS/C0606076|UmlsEntity|Tylavit-sulfa
UMLS/C0875952|UMLS/C0875952|UmlsEntity|Aciphex
UMLS/C1185610|UMLS/C1185610|UmlsEntity|Set of accessory visual structures
UMLS/C1397014|UMLS/C1397014|UmlsEntity|Imbalance
UMLS/C1512629|UMLS/C1512629|UmlsEntity|Imaging Device
UMLS/C1707511|UMLS/C1707511|UmlsEntity|Coordinate on an axis or a grid
UMLS/C1845802|UMLS/C1845802|UmlsEntity|Widened sutures
UMLS/C1849039|UMLS/C1849039|UmlsEntity|Metaphyseal widening
UMLS/C1849089|UMLS/C1849089|UmlsEntity|Broad forehead
UMLS/C1855185|UMLS/C1855185|UmlsEntity|Broad phalanx
UMLS/C1855193|UMLS/C1855193|UmlsEntity|Widened epiphyses
UMLS/C2349136|UMLS/C2349136|UmlsEntity|Vitamin C Vitamins
UMLS/C2712383|UMLS/C2712383|UmlsEntity|Broken prosthetic joint implant
